,date,title,rating,body,model
4058,9 May 2019,"Bad cooling, bad airflow, fragile snaps and external panels",1.0,The product doesn’t cool even a 140 sft room in 1 hour at Bangalore with outside temperatures of 34C at 8 pm. Fan at max speed don’t reach up to wall,Old Model
4059,25 May 2020,Excellent product,5.0,Good Product.,Old Model
4060,17 July 2019,Very nice model,5.0,Very nice modelNo sound and cool room efficiently,Old Model
4061,5 June 2020,Awasome,5.0,"Good product,",Old Model
4062,2 June 2020,Nice.,5.0,Good product,Old Model
4063,28 March 2019,Good products,5.0,Super products i like very much thank you amazon and bajaj,Old Model
4064,10 July 2021,Cooling power,1.0,Not enough power to cool a small room,Old Model
4065,10 July 2020,Bad performance,1.0,Not that great. Emits hot air and makes a lot of noise. Dave your money and akip this one,Old Model
4066,19 April 2018,The very next day cooler fan stooped working properly. ...,1.0,The very next day cooler fan stooped working properly. Called amazon customer care and they are not ready to assist and asked me to contact Bajaj. Contacted Bajaj but till today no response. It's been 15 days since facing the issue. My money got wasted,Old Model
4067,16 June 2021,मैंने भी नहीं हुए मोटर खराब हो गई,1.0,1 महीने भी नहीं हुए मोटर खराब हो गई,Old Model
4068,25 March 2018,Five Stars,5.0,"Its a good product. Even though I have less ventilation,  still it manages to keep the room cool.",Old Model
4069,29 April 2021,Defected product delivered,1.0,"Mai moter of cooler is not working, seller sent defected product",Old Model
4070,8 July 2021,Product didn't work,1.0,Products didn't work .this product only working 15.,Old Model
4071,23 May 2019,Super cooler under the budget,5.0,Superb product best cooling effect for 18*10 room size ...,Old Model
4072,21 June 2020,Very good 👍,5.0,Good,Old Model
4073,16 May 2017,Four Stars,4.0,Good product with this price.,Old Model
4074,12 April 2017,Four Stars,4.0,It's good but make more noise,Old Model
4075,13 May 2019,Small size,2.0,Very Small,Old Model
4076,31 March 2021,Very bad cooler  cooling system very bad not for 100 Sq room.,1.0,"Very bad..  Cooler not like it ,  cooling no properly...",Old Model
4077,30 May 2020,Excellent,5.0,Super cooler,Old Model
4078,21 June 2020,Good product,5.0,Superb,Old Model
4079,20 June 2019,Waste...!!,2.0,Waste...!,Old Model
4080,26 May 2020,Awsm,5.0,Nyc product,Old Model
4081,22 May 2020,Good products,5.0,Awesome products,Old Model
4082,11 June 2021,Not up to the mark,1.0,Not up to the mark as expected very poor,Old Model
4083,19 June 2019,Best for 2 person,5.0,"Best cooler at this price. Light weight, must buy",Old Model
4084,24 March 2019,Stinking Smell from Day1 & cheap quality.,1.0,Negatives-Stinking Smell from day 1Quality of the build is very cheap.Product is not built user friendlyPositives -Amazon packing was good. Thought it was delivered after 14 days.,Old Model
4085,5 March 2021,Not 3 side cooling,1.0,Not 3 side air flow only front side flow air otherwise good,Old Model
4086,24 April 2021,Not giving cool air flow,1.0,Its not giving cool air flow.  What to do ?,Old Model
4087,24 May 2020,for Home,5.0,Nice product,Old Model
4088,18 June 2020,Nice,5.0,Nice,Old Model
4089,7 July 2020,👍,5.0,👍,Old Model
4090,24 April 2018,Two Stars,2.0,the water started leaking and it had a very bad smell.,Old Model
4091,29 March 2021,Below Average Product,1.0,spend some more money and get a better one. This one's useless,Old Model
4092,17 May 2020,Good,5.0,Best collar,Old Model
4093,20 June 2019,Great Cooler,5.0,This my second purchase. Using First since 2 years,Old Model
4094,5 July 2020,Nice,5.0,Nice,Old Model
4095,23 June 2021,Suitable for 1 only,1.0,Not suitable for a 3-member family as well,Old Model
4096,9 April 2021,I returned it due to damaged product,1.0,Very bad finish and product arrived damaged. Broken parts on sides.,Old Model
4097,25 March 2021,3 weeks motor damaged,1.0,Service center is worst in remote places...within 3 weeks motor burnt,Old Model
4098,2 June 2019,Average,2.0,Average,Old Model
4099,8 May 2019,Good one,5.0,Recommended this. Very good product and Amazon delivery is excellent.,Old Model
4100,28 February 2021,Cooler Pump Gone In 4 Months Post Purchase,1.0,"Cooler pump gone in 4 months itself. Highly unreliable, short lived product.",Old Model
4101,22 August 2016,Three Stars,3.0,Nice Useful Product,Old Model
4102,3 June 2019,Loss of money,2.0,Waste,Old Model
4103,11 June 2020,Bajaj,5.0,Good,Old Model
4104,6 June 2020,Nice,5.0,Good,Old Model
4105,8 August 2021,The motor stopped rotating after 3 months of usage . NOT that great of a cooler.,1.0,Quality of the motor is poor,Old Model
4106,11 April 2021,Not up to the mark,1.0,"Symphony is better than this product, noise and smell are disturbing",Old Model
4107,31 July 2019,Awesome,5.0,The best cooler I recommend to buy it,Old Model
4108,14 April 2021,not good products,1.0,i already return this product but did not good this product,Old Model
4109,30 April 2019,Cute cooler,5.0,Awesome product by Amazon. cute cooler but like mini Ac,Old Model
4110,2 June 2020,Good,5.0,Good,Old Model
4111,14 January 2020,Very bad product,1.0,Please don't buy. It's pumps stop working after one week. And I complain to return it but no one came for,Old Model
4112,28 May 2016,Three Stars,3.0,can be better,Old Model
4113,31 May 2020,Good,5.0,Good,Old Model
4114,23 July 2019,Nice product,5.0,Gud product I m happy for buy this,Old Model
4115,19 July 2020,Poor quality,1.0,It wasn't good product to buy it...low air and more humidity. I suggest you not to buy it.,Old Model
4116,14 March 2020,Good product,5.0,Very good product.....,Old Model
4117,7 April 2021,worst product west of money don’t buy,1.0,Very very small worst product west of money don’t buy,Old Model
4118,29 November 2021,West,1.0,West,Old Model
4119,7 June 2019,good product,5.0,compact in size but air flow is very good,Old Model
4120,18 June 2021,Not good product,1.0,Fan has been stopped working after a month,Old Model
4121,1 June 2019,Gud,5.0,Very good product for less than 40 degree temperature.,Old Model
4122,30 May 2020,Utterly disappointed,1.0,I bought this product yesterday water is leaking at the back side of cooler utterly disappointed with the product,Old Model
4123,12 July 2021,Very disgusting product not buy to all,1.0,Very bad product not buy to all,Old Model
4124,28 May 2020,Good,5.0,Good,Old Model
4125,28 May 2020,Waste of money,1.0,Not looks like as displayedLow Fan SpeedThere are lots of negetive thingsWaste of money ...,Old Model
4126,17 July 2019,Portable,5.0,Noise level is less comparing other air cooler,Old Model
4127,10 July 2021,Worst  item,1.0,Worst itemDont buyWaste of money,Old Model
4128,13 March 2021,"Does not cool, Return/refund not available",1.0,"Does not cool, Return/refund not available. No customer focus from Amazon.",Old Model
4129,19 May 2020,Not satisfied 😒,1.0,Quality of product is very low ... Matches the cost . Not much cooling even with pump 😒,Old Model
4130,1 October 2021,Very bad product,1.0,Very bad product,Old Model
4131,20 May 2021,Not meet expectations,1.0,"U can find much better cooler in this price,",Old Model
4132,5 May 2020,Good,5.0,Good product.,Old Model
4133,27 July 2021,Damaged,1.0,Received damaged product. Requested for replacement,Old Model
4134,6 July 2021,Don't purchase it's,1.0,After 1 month it's slow not good,Old Model
4135,17 May 2020,Vogus product...,1.0,I use it like a table fan because Water pump failure occurs within 1 month....useless...no cool at all....,Old Model
4136,21 May 2021,Worst buy ever,1.0,Not meeting as expected...the plastic quality is so poor...,Old Model
4137,8 May 2019,Average,2.0,Average,Old Model
4138,2 May 2020,Nice performance,5.0,Very nice,Old Model
4139,2 July 2020,Disappointed with the cooler,1.0,One of the wheels broke within a few days.There is no outlet to drain off unused water.,Old Model
4140,1 April 2021,No proper allinment,1.0,Not started but no proper door allinment there were some gaps,Old Model
4141,11 July 2019,All good,5.0,Pump  has gone out of service 😥😢,Old Model
4142,6 August 2020,Cooler is not working in 2months,1.0,Cooler does not work as expected. It is just a like a Fan.Water pump is not working,Old Model
4143,25 March 2021,Never buy,1.0,"It's just a pedestal fan, no cooling nothing worst buy",Old Model
4144,18 May 2021,Worst product,1.0,This is waste of money not worth at all,Old Model
4145,25 May 2020,Na,5.0,Na,Old Model
4146,16 August 2019,Good product,5.0,30 L is huge. Cooling is good.,Old Model
4147,24 March 2021,Money waste,1.0,Sorry no cooling its a money waste plz don’t buy,Old Model
4148,15 May 2020,Efficient,5.0,Efficient,Old Model
4149,11 October 2020,Poor quality motor,1.0,Absolutely bad cooler please don't buy it.Motor broke down as soon as warranty expired.,Old Model
4150,8 June 2021,Stopped working within 2 months,1.0,It's been 2 months and it stopped working.,Old Model
4151,4 June 2021,Body material is very weak,1.0,"Body material is very weak,noise level is high",Old Model
4152,1 June 2019,Nice cooler,5.0,Nice cooler for a small room of 12x13.,Old Model
4153,24 March 2021,Not Good,1.0,"Motor not working after a month, power cable got damaged.",Old Model
4154,21 May 2020,nice,5.0,nice,Old Model
4155,19 March 2021,Defective model,1.0,The product giving was defective. The fan was not working.,Old Model
4156,10 May 2021,Not as expected. Not cooling the room,1.0,Not cooling the room and hot airWorst experience,Old Model
4157,7 May 2019,So good so far,5.0,So far so goodJust keep the room ventilated,Old Model
4158,22 October 2018,Good,5.0,"Awesome product, only thing is we couldn't place big ice bar into it",Old Model
4159,24 March 2019,Worth for money,5.0,I like this product any one buy this no issue,Old Model
4160,24 October 2016,Four Stars,4.0,Received damage on arival pavking not good,Old Model
4161,5 May 2021,"Defective machine, kindly ensure serviceability before sending it to customer",1.0,Very poor performance even water motor was not working,Old Model
4162,8 December 2019,Very good,5.0,Very good product,Old Model
4163,13 April 2020,Excellent service,5.0,Like,Old Model
4164,12 June 2019,Value for money,5.0,"Overall very good, only drain passes is needed",Old Model
4165,12 April 2021,Scam product not satisfied Bajaj what is this we don't expect from you this,1.0,Air cooling is only for 2 hours what a. Drag,Old Model
4166,4 April 2021,Air cooler Fan stopped working,1.0,Fan stopped working after perchase with in a day.,Old Model
4167,21 April 2016,... is ok but looks very small however working is good,4.0,The item is ok but looks very small however working is good,Old Model
4168,21 June 2021,Very bad,1.0,Very bad quality products of this price,Old Model
4169,29 September 2018,Not worth the money,1.0,I purchased this in March 2018. By Sept it has stopped working. Even within warraty period Bajaj is saying parts are chargeable for replacement!!! What kind of nonsens3 is that! What is the warranty for then!,Old Model
4170,30 May 2020,Worst product ever,1.0,"Worst electronic gadget ever, wonder why bajaj even approves a design and features like this, total pathetic,",Old Model
4171,14 March 2020,Amazon in one line 😂,5.0,Superb product,Old Model
4172,21 April 2019,very good and best,5.0,its is small and its sufficient for 1 room,Old Model
